Id,SalePrice
1735,136371.5408391094
1736,124361.28312300582
1737,341636.4883257426
1738,247088.30779611215
1739,287999.8394282132
1740,238849.78714035524
1741,206078.04156488023
1742,185709.12240890233
1743,185441.46812082923
1744,336755.767959849
1745,241261.66372795615
1746,190895.08468050067
1747,228991.33853939103
1748,243743.7717814934
1749,159672.1852153522
1750,138101.88179541528
1751,254820.3967591778
1752,130939.47280027624
1753,162779.24134684668
1754,208225.07726982792
1755,177507.0387163642
1756,140428.13864790637
1757,133051.14720648105
1758,154456.10320686398
1759,174989.46683936444
1760,175310.9254618655
1761,157014.13663458137
1762,195625.0229703798
1763,187614.9349300515
1764,128281.94611335422
1765,172531.61843232653
1766,196179.18198954256
1767,241521.7096230679
1768,154688.0481945831
1769,183300.41030682117
1770,161846.3665818067
1771,136829.1170848965
1772,144581.59054834396
1773,141683.37362283008
1774,148827.11790226703
1775,147714.32344499975
1776,135712.09022478826
1777,124728.79024206195
1778,149531.87549056433
1779,131859.52494863974
1780,189417.29319091234
1781,139219.55291010533
1782,98703.50147764533
1783,157694.56784080193
1784,118837.3277920007
1785,135182.2578413611
1786,155728.26900206404
1787,169705.4821451605
1788,67259.39754606475
1789,114569.98983644765
1790,88481.24257314885
1791,203972.3931908774
1792,171094.24361508552
1793,142037.18474608334
1794,165865.31082115523
1795,145779.64365252852
1796,137606.3449852233
1797,129028.665140302
1798,134414.17626177796
1799,122051.45788014121
1800,139387.50572668415
1801,145493.26882946867
1802,141503.0561599424
1803,157325.5403977848
1804,148884.99036607624
1805,145230.39921725186
1806,133051.41382212387
1807,142213.48786511962
1808,135150.61529729
1809,135819.873915685
1810,153381.420541318
1811,108458.9284043565
1812,109558.05125677637
1813,138722.11753282408
1814,110055.88164339923
1815,59616.472748199936
1816,112667.67927381894
1817,118532.44398246215
1818,157074.9843448692
1819,132933.91260433322
1820,56153.206687829945
1821,123462.42378649527
1822,157416.6545754576
1823,53079.54472259268
1824,145424.5469773941
1825,150883.04737558993
1826,115789.11974189727
1827,115806.24309800685
1828,149017.4107468461
1829,134409.1507260165
1830,155036.43562629772
1831,166927.43554783997
1832,93229.23631340872
1833,155661.26247489467
1834,129303.57188620939
1835,140811.54230108956
1836,139084.31467339498
1837,104813.82232288299
1838,139996.45995515268
1839,104106.78616557707
1840,173906.80706274655
1841,154469.6100419607
1842,100410.94368857722
1843,142469.81313534026
1844,146759.19833941554
1845,153646.06925054174
1846,163460.442397594
1847,172835.3756661654
1848,62613.93177585313
1849,123695.88795731598
1850,129075.2437180969
1851,164224.98166356242
1852,137201.46087439745
1853,140097.9396549391
1854,180568.85541349795
1855,158806.48146497793
1856,236794.81856172107
1857,156869.43833217042
1858,153624.32887888933
1859,130085.35687984296
1860,160324.62340929027
1861,129746.9719745914
1862,323090.926874924
1863,310228.37402095384
1864,311859.51902085554
1865,349095.2989544617
1866,345630.199242666
1867,246603.58024239668
1868,313413.7002539482
1869,213841.82734060063
1870,241684.74110827633
1871,262476.0172530065
1872,181761.47812013436
1873,253591.09584558118
1874,156803.56499855875
1875,213170.32685587203
1876,211357.18319997995
1877,224833.99005962547
1878,215608.88884669333
1879,134996.40079235798
1880,142715.1853231159
1881,256942.46508944567
1882,266062.4472540405
1883,202006.05011494926
1884,223487.64999320987
1885,255445.70813683426
1886,307222.8218757627
1887,221266.7909588277
1888,286369.0809989348
1889,173790.69547139521
1890,134834.75087686692
1891,143440.3939177736
1892,113954.22981761517
1893,147376.87769891124
1894,138481.77084598
1895,147834.30670701168
1896,135436.57976672708
1897,127259.6981199328
1898,123495.53530394446
1899,168492.57944076945
1900,156709.03007376665
1901,191945.08847247827
1902,159809.88882637114
1903,229848.85089031875
1904,158845.08676745917
1905,215047.50373842634
1906,180894.1117166526
1907,227999.56305673078
1908,122961.19623800986
1909,142442.20898311128
1910,130074.41657930713
1911,237879.31494900596
1912,348209.4464935821
1913,157718.3315370649
1914,63376.54549074736
1915,335848.95041497477
1916,80341.84828869397
1917,264502.0773669119
1918,148273.90608721558
1919,181625.9917017509
1920,165453.35152827686
1921,421360.4494192182
1922,337964.20400746365
1923,242551.28159415926
1924,253292.66342273864
1925,208138.11826893914
1926,407706.6959588203
1927,141820.8351895817
1928,163284.02540856693
1929,136519.2772333734
1930,140907.06976850945
1931,153708.43413579764
1932,149183.5514487214
1933,198176.16598694143
1934,196934.41677244223
1935,183720.3597825786
1936,209752.2769339509
1937,196309.91136405352
1938,183930.7750942372
1939,251715.93802765408
1940,201869.21418989394
1941,182278.92787094682
1942,198675.97286212764
1943,227354.13366120926
1944,381997.00912324135
1945,397538.29824024305
1946,156490.78956336674
1947,336060.5657730636
1948,188888.00201648893
1949,254032.59925193668
1950,199103.582286591
1951,250488.97353570504
1952,222905.12958892644
1953,179374.13836490345
1954,201061.54763377938
1955,146504.87164071752
1956,330340.2394163988
1957,166051.65385066436
1958,325457.1830020576
1959,155261.43054275087
1960,125213.59468499543
1961,134294.04740550902
1962,110145.62765257436
1963,116496.8001202675
1964,121318.10633568524
1965,152695.98796569795
1966,150010.61019507452
1967,305706.1937963617
1968,445272.0536281668
1969,403840.53818237764
1970,460377.52275150723
1971,482377.63760645094
1972,391198.2968022723
1973,279204.4947556388
1974,346169.1353025648
1975,528935.79317346
1976,279860.41989723436
1977,364395.68950845767
1978,370928.01257341553
1979,335274.2003469412
1980,215496.563903063
1981,351837.90901351825
1982,232571.5326211053
1983,216910.60669349442
1984,181416.64072806464
1985,239308.23255676415
1986,219915.89526485687
1987,195705.84492977464
1988,185755.14116107454
1989,207042.2789784203
1990,229311.9649925634
1991,255865.0476651755
1992,230131.85195928116
1993,178672.3260053066
1994,251520.89894642445
1995,200789.54183632278
1996,261626.15851704878
1997,321561.2470613033
1998,334582.06821827806
1999,276873.72222352505
2000,331553.91071620316
2001,289255.53274338634
2002,256233.36841030186
2003,275859.8241969803
2004,295580.2194448146
2005,229368.82549679565
2006,240902.51307137124
2007,258894.3534278987
2008,240031.17749143235
2009,210250.93288248684
2010,206086.71791590744
2011,151545.37837030302
2012,183435.12471582205
2013,190525.1509222907
2014,199261.8274939096
2015,215373.97610183505
2016,207387.8274489539
2017,210040.281598526
2018,131403.34745609245
2019,146296.23583205874
2020,119842.69774772515
2021,114598.6674794612
2022,197206.52244718903
2023,155040.20256187
2024,276312.1127088881
2025,371748.6161482546
2026,181966.0051353414
2027,167436.2849002437
2028,161465.4936408865
2029,183052.02022990288
2030,276734.8400366561
2031,242857.61647513337
2032,254078.58396150309
2033,263164.2932010473
2034,178766.6253546587
2035,235278.75823266205
2036,209207.09522721637
2037,219766.69770784726
2038,325465.9053671752
2039,242521.7559484805
2040,305739.37295161927
2041,310441.51211021014
2042,221269.9508772057
2043,184631.82483555868
2044,177511.39431752326
2045,217259.12373328686
2046,158445.360466886
2047,157196.74309193212
2048,152134.6829013717
2049,153036.59432523765
2050,185073.55502154806
2051,116787.20955076923
2052,135737.71590241112
2053,158143.53999361553
2054,100046.12536384781
2055,167202.04724201135
2056,152138.09558587588
2057,123929.90643182244
2058,236924.3796027165
2059,140272.89862792974
2060,189092.8678120231
2061,183616.25955777953
2062,141308.46809958073
2063,129204.65151996135
2064,153056.35400097934
2065,134272.2463551168
2066,169705.34066869426
2067,127387.54858059569
2068,151095.44746424293
2069,103087.87921386123
2070,126429.61150385108
2071,105397.148624313
2072,143399.071118476
2073,147769.837249001
2074,198851.34170365107
2075,159024.16579930694
2076,130195.58960000855
2077,170276.33133292655
2078,140273.04079933427
2079,143219.2784198073
2080,130824.2813372738
2081,138092.3253601892
2082,134792.19670842
2083,157329.84506205033
2084,122763.63864513903
2085,130580.79339070368
2086,129139.78525698742
2087,133679.79566076794
2088,110281.341572681
2089,86511.71239371067
2090,134835.27872106992
2091,129129.98319195576
2092,141830.038236801
2093,124432.18593084767
2094,122088.8206147206
2095,159138.55148010416
2096,90226.13224535939
2097,108048.8678237424
2098,159785.65075787803
2099,59770.54572595551
2100,91147.46715858096
2101,131612.71857273093
2102,135984.87675458877
2103,116748.46109209037
2104,153231.09487137545
2105,138797.25653175346
2106,82038.04245945456
2107,214105.67280974804
2108,127549.32372470245
2109,125906.63598630183
2110,142695.48282053386
2111,152971.0831154059
2112,151180.78981419385
2113,133918.44407950446
2114,130279.52568595624
2115,175074.58111564594
2116,127331.32636057415
2117,165729.57777533896
2118,136572.4600476241
2119,124059.16020963492
2120,122446.00463643893
2121,102673.26447102736
2122,128596.38966935541
2123,100487.48603190339
2124,178193.89732690208
2125,140090.96375342752
2126,158913.08713408012
2127,176061.52070940036
2128,134603.12738384758
2129,106671.67614122274
2130,152113.77541238366
2131,158359.86204889548
2132,127863.99772189549
2133,137069.42836270758
2134,136746.34694042162
2135,106568.5976219333
2136,91648.58346006356
2137,124099.24077909283
2138,143231.79741204882
2139,158532.98107522173
2140,151619.85749299114
2141,163232.79347390015
2142,136044.80998461397
2143,158923.05555204957
2144,134115.4601533982
2145,148106.84451412648
2146,184903.2438636829
2147,156450.36301319787
2148,149960.36558937712
2149,158502.01182455148
2150,241530.92832279945
2151,122288.60053971916
2152,186268.75746703806
2153,175915.61844520786
2154,120810.29218022748
2155,154008.06714367564
2156,284033.7207121213
2157,247720.22390806538
2158,251584.65649421068
2159,216568.25672754378
2160,189288.8205100961
2161,254311.18496474624
2162,397932.8811854488
2163,356348.3487872012
2164,256622.7790939577
2165,215705.16277476883
2166,163987.9538928924
2167,237744.43184618693
2168,211491.57365648932
2169,209569.65842136968
2170,237149.73751542284
2171,162900.36286423536
2172,142203.42593732447
2173,185151.380262676
2174,244096.0455212984
2175,311719.07527201984
2176,326929.9232935235
2177,256987.14370246595
2178,222013.15131043154
2179,146687.03284544765
2180,236734.9760068731
2181,204317.35663517515
2182,237453.26579417
2183,200397.65995738792
2184,131923.78712192376
2185,135494.5876903107
2186,164539.01078683752
2187,158581.995016925
2188,164320.47987488034
2189,265936.4969173894
2190,93240.38961506619
2191,94805.48732640814
2192,104687.20380366928
2193,119432.25149599183
2194,118261.6667347628
2195,123586.17498485169
2196,109507.61662703312
2197,129441.54036836309
2198,173288.35084182606
2199,192048.58750473434
2200,160867.14289560934
2201,154015.5501143922
2202,234419.10298182664
2203,145057.90504029032
2204,204051.0392890181
2205,129939.34786884284
2206,158630.70861188773
2207,241307.77452635614
2208,279277.06241072546
2209,257712.11205945542
2210,129853.1759368978
2211,129497.51763117741
2212,131771.4200117362
2213,118815.59896736062
2214,147173.75816928106
2215,114100.07810686182
2216,162041.27799063208
2217,81514.99291934782
2218,80386.11606889998
2219,76249.22624845554
2220,75090.80423141851
2221,336755.52689192945
2222,294850.7965141769
2223,298201.82231142087
2224,226829.57536218606
2225,133352.6467989424
2226,201745.8342545384
2227,206089.7649674145
2228,279667.29669090937
2229,261299.13391496835
2230,167110.74894524133
2231,232290.29221528635
2232,197230.9694087386
2233,181632.27921666217
2234,250341.45392897457
2235,233424.74160007123
2236,266872.81884504633
2237,341159.57721182116
2238,210551.00192568882
2239,120417.10460785942
2240,166659.25629265877
2241,169557.2145735101
2242,133464.44307288257
2243,139334.4201796098
2244,114619.6645686673
2245,111728.64620040625
2246,147357.61844022383
2247,126364.81087279871
2248,135340.7605847855
2249,130271.56632768542
2250,140619.13217550048
2251,113402.87733082245
2252,188128.47730519736
2253,165399.89616154198
2254,190689.0561341545
2255,201912.82668716868
2256,191412.09937800886
2257,230082.84350287853
2258,171335.80493857872
2259,186924.33146224968
2260,165169.5328805705
2261,205477.08815137346
2262,221971.87056353374
2263,397449.34651246207
2264,481465.461742334
2265,196153.88295823225
2266,318994.9361720382
2267,381905.4859855098
2268,431590.52935814817
2269,162842.88862740863
2270,206918.74677259714
2271,233627.2540765428
2272,209232.53353832732
2273,173004.1812505403
2274,193839.48394427993
2275,168433.1282574901
2276,207013.12007168593
2277,198919.97996151738
2278,165241.95454012987
2279,136009.6375376601
2280,125308.21214014762
2281,176551.37836400582
2282,197697.60971307746
2283,116230.12672377113
2284,123931.62477385203
2285,152255.51731011784
2286,136265.6222603517
2287,361951.04168303136
2288,287554.2887383347
2289,395369.2167222724
2290,478442.41933168925
2291,342921.24608736625
2292,460948.4571148406
2293,486566.5509976389
2294,430187.6939944506
2295,482251.1580784365
2296,305939.47434190055
2297,349197.4510241994
2298,336204.17800088646
2299,389860.9813020488
2300,352639.9554501767
2301,312442.6146247246
2302,259887.4574437045
2303,252801.5593901175
2304,261246.77512828817
2305,200916.63093965637
2306,196985.4779710685
2307,209254.0478404684
2308,243227.51881613335
2309,290810.274180708
2310,222684.43223226708
2311,209061.6185333304
2312,192525.14737524424
2313,185995.4659982353
2314,184933.008374918
2315,191704.98220329132
2316,207480.41533381498
2317,201184.44249881455
2318,195409.90691985856
2319,197132.00789236958
2320,199524.77797125472
2321,251158.764654077
2322,186909.95038740724
2323,201464.3319022706
2324,184759.32710341178
2325,227952.08693297632
2326,182616.0108254863
2327,217997.60363599152
2328,247095.65151059194
2329,203010.86146526647
2330,194662.62902024138
2331,355987.2499145662
2332,415299.81237056816
2333,337051.8453325367
2334,269705.0416456082
2335,284937.29441266396
2336,335664.39454339584
2337,216110.2067949139
2338,284778.45517253596
2339,232046.83401227693
2340,412060.18017447775
2341,233226.9234091643
2342,246182.20522836377
2343,239614.2585801155
2344,240386.94881528872
2345,256236.92440057633
2346,225464.5756836743
2347,212574.7062898607
2348,254169.75335715353
2349,194021.7140526346
2350,312909.5861477443
2351,269900.3409958373
2352,261475.84292295307
2353,282051.83097825595
2354,150596.1248191017
2355,154156.79887319752
2356,164003.29553519806
2357,204418.13010993216
2358,211070.79491709644
2359,143072.67033460934
2360,129146.82697276761
2361,159948.2714515361
2362,287135.72246818844
2363,148746.60297917077
2364,165383.32205724495
2365,224785.58366749526
2366,203994.97829681778
2367,237425.12493944005
2368,230066.1672661853
2369,238595.14227504918
2370,179890.84457324867
2371,177388.7495433014
2372,211638.24177789167
2373,298015.2986255745
2374,339898.16483863955
2375,262128.22845964791
2376,294730.2503433659
2377,363250.98394767736
2378,158540.00317471608
2379,220504.6537973144
2380,157148.75671586848
2381,176633.76099915098
2382,212139.29469472409
2383,215189.88715543505
2384,263067.626043692
2385,169780.16552838654
2386,143873.83396336559
2387,144805.34534639568
2388,115603.65718293465
2389,133109.16934357892
2390,157135.0322763879
2391,151241.32868136917
2392,127034.23287250678
2393,181008.32355885566
2394,153844.96513353678
2395,226406.61791209056
2396,155266.38067786317
2397,235317.43943486846
2398,141883.1196094373
2399,75410.12964051649
2400,73998.038299346
2401,131757.30563634718
2402,148958.6935157866
2403,155170.97997955277
2404,160622.39614954276
2405,169662.62926038276
2406,154211.0422253143
2407,136928.98473254588
2408,155911.60225488932
2409,132891.3258574409
2410,173853.7868229776
2411,129298.56588560059
2412,163199.6521183148
2413,142216.86453908298
2414,164908.07509190502
2415,146094.02404171895
2416,138288.27542881217
2417,146932.6858402121
2418,144025.92941266065
2419,138217.4271564627
2420,133414.36138291284
2421,161672.43124914286
2422,123176.84067230647
2423,132056.35789972724
2424,166975.36684240922
2425,229645.1307304776
2426,150861.33293835452
2427,143684.68804196685
2428,189130.56456574466
2429,124497.48622669771
2430,144181.8835964062
2431,123065.88374619986
2432,158052.93861715432
2433,158527.5477533665
2434,153400.5287368844
2435,163243.4116974574
2436,119218.63301637596
2437,118283.05132794508
2438,135471.4957761669
2439,117499.31080301585
2440,132469.4044129693
2441,105557.34577492553
2442,106047.09916543277
2443,136160.3096902749
2444,141103.01923263998
2445,94956.64168473936
2446,148980.2780587331
2447,199403.4451933467
2448,145424.4020551102
2449,115929.17098948377
2450,164639.51179358116
2451,135589.95670323653
2452,214287.98218950984
2453,103356.8463002936
2454,138903.80988359242
2455,137961.0515092944
2456,152893.99821111572
2457,149323.91108169852
2458,134285.00401117982
2459,122524.08989286236
2460,150791.34476078305
2461,136986.60384347435
2462,149050.5724733202
2463,134233.28563723195
2464,198917.34187510778
2465,153356.2612009846
2466,130150.80555457255
2467,146310.06016060355
2468,91880.67728279319
2469,89252.2559686435
2470,206335.1309782918
2471,229574.22110662013
2472,175923.44678124873
2473,130483.25753789775
2474,89423.56333982947
2475,239569.19017858524
2476,129295.59148247608
2477,139650.87141617195
2478,170271.60944686068
2479,119345.61958980645
2480,169101.7455936045
2481,133025.34835837813
2482,142157.6471351298
2483,121625.05560967857
2484,135167.14719594322
2485,137875.40290078244
2486,169592.06172514978
2487,194168.62651980546
2488,169980.71900348674
2489,160202.5707022119
2490,161668.37489690888
2491,112026.0365410225
2492,202065.2649598618
2493,156707.06810440324
2494,165528.81996640074
2495,101732.14380479832
2496,251866.66129143312
2497,164613.83266482933
2498,122369.9949295142
2499,106942.27789121345
2500,139159.8913224559
2501,146627.62991972352
2502,160136.5878790359
2503,108880.9630025907
2504,212760.7860188912
2505,240913.83812536875
2506,267861.5704189902
2507,296712.65487088193
2508,268429.67228516337
2509,228982.9041921806
2510,229796.6378109788
2511,186189.16114795514
2512,227329.91401877324
2513,236187.57134797817
2514,266853.35499117605
2515,164020.1364349936
2516,181548.91271855496
2517,155888.8568404971
2518,162996.89580822474
2519,247929.8151609792
2520,225616.94644607377
2521,202505.67055355682
2522,239600.74459197675
2523,130895.51123321708
2524,144521.8586380838
2525,158714.9065390408
2526,146227.4626165912
2527,123687.5430666343
2528,139077.97810854288
2529,145171.69635428573
2530,136150.00283629796
2531,267388.3417201607
2532,243349.66842381476
2533,209520.48746047117
2534,245207.3322367735
2535,321615.01079827535
2536,254419.11716834895
2537,246562.78691686442
2538,197024.15610172861
2539,198506.6851860602
2540,191178.1837184619
2541,194834.5165785629
2542,175298.44250591
2543,134644.52405347792
2544,137097.80815665843
2545,141553.1053025333
2546,144063.12206200784
2547,145915.74599741533
2548,167047.2239422192
2549,171148.80181602613
2550,745266.8282910141
2551,149764.94031682608
2552,141766.05434165586
2553,88257.64469099628
2554,112020.49576541454
2555,130753.69513933986
2556,113575.33213459581
2557,121154.63780205385
2558,181586.51314868772
2559,154748.89401616048
2560,161555.8932054363
2561,148175.61756721447
2562,153285.17821757702
2563,163192.60107999982
2564,215909.80656763207
2565,154835.84320062946
2566,165586.76905048275
2567,148912.8903695464
2568,212573.5353653101
2569,241775.47166181257
2570,128150.9577842507
2571,206249.3695355577
2572,164594.57166859356
2573,239685.1144639149
2574,282093.64255435555
2575,139654.97677822557
2576,133462.82048017933
2577,158627.7445522312
2578,95826.09383242633
2579,76084.4607978951
2580,113487.03102832605
2581,114797.5024880649
2582,116236.24049568595
2583,307776.2497261449
2584,185303.86366762128
2585,192516.70938914202
2586,230790.17086235032
2587,209247.48982513434
2588,155433.11082615986
2589,157640.10124867246
2590,211841.1827950861
2591,224537.30456073882
2592,228712.90630249263
2593,259669.90837684926
2594,192699.6301073281
2595,211022.98615932002
2596,305701.98080354126
2597,198152.3284380861
2598,300877.4296052508
2599,328129.27586156374
2600,174349.3902083846
2601,158402.7305823233
2602,91250.80260126267
2603,102236.73441819067
2604,98000.32899817836
2605,86623.55670350514
2606,153741.80958796144
2607,218723.6355293345
2608,221207.8125943699
2609,175692.97179190585
2610,122953.18538092641
2611,133766.41242077903
2612,168419.40198808984
2613,142135.2863825657
2614,137409.68925375975
2615,169247.0822755895
2616,153861.53258824642
2617,194544.33139093014
2618,221328.22250997426
2619,206849.16532367823
2620,199405.32818649776
2621,186348.72348379853
2622,199704.52783255052
2623,253280.51980951594
2624,319673.615123746
2625,320147.9269168625
2626,181654.38191390465
2627,178636.92527644266
2628,497135.35629664815
2629,510133.6228515363
2630,383302.2196317982
2631,482360.4596553672
2632,446747.9845489676
2633,328225.89096316264
2634,438415.3020850164
2635,166281.72842667944
2636,192946.303993357
2637,189133.59388988203
2638,280840.48391755455
2639,201165.0534197845
2640,164630.59967898054
2641,118455.86037890679
2642,201987.94704074986
2643,114257.77146027308
2644,135200.7815062137
2645,117539.51373138765
2646,105628.01126054948
2647,114425.5744646511
2648,152813.67111171773
2649,155256.2775884112
2650,146869.6161640081
2651,150610.266830535
2652,434688.7774306979
2653,256730.57588398986
2654,259456.8666853936
2655,415027.2845279192
2656,329417.506361227
2657,356853.14232822775
2658,319493.41308370454
2659,324392.00185284927
2660,361061.3315126498
2661,355606.4737944257
2662,371091.22335546534
2663,298056.59653190756
2664,281625.8953032612
2665,336033.30847092904
2666,294616.6167237308
2667,179528.50793698026
2668,195722.50656535843
2669,194383.421233013
2670,291238.4177910535
2671,198798.7593011656
2672,204819.3496696706
2673,211041.69768788424
2674,208690.69926162955
2675,181409.70326184074
2676,205850.86551663658
2677,212230.1493618922
2678,273207.9219944586
2679,285666.9832653577
2680,298126.7581593768
2681,425872.58581348625
2682,336225.1201150797
2683,545438.9941088075
2684,328892.53731265164
2685,345625.47139448207
2686,271015.55662543693
2687,339286.2842191842
2688,226266.06339197853
2689,217790.96659978895
2690,462763.82546603936
2691,203123.22182933154
2692,146435.76271398526
2693,207706.7692351019
2694,147659.654820306
2695,208301.43851658265
2696,199647.4615075624
2697,205746.5192621104
2698,207778.77881016454
2699,185088.51012696716
2700,167623.41673074834
2701,157822.3390743957
2702,123199.80017311384
2703,133903.2649941629
2704,155009.61443308002
2705,128082.99199757139
2706,123851.83015613165
2707,136176.38392049284
2708,143947.81476493232
2709,119228.75863536306
2710,137451.05684269845
2711,306072.1668893512
2712,420027.4968906938
2713,178597.21104858347
2714,160886.51449096514
2715,184066.41770419423
2716,150815.38200637605
2717,203317.5391903731
2718,236451.110017
2719,169435.2179889458
2720,182684.2859021502
2721,143482.34751942364
2722,172284.37000937076
2723,150979.78075585756
2724,139375.86332027768
2725,141408.88664834024
2726,159544.2711668686
2727,198962.9020108148
2728,188600.0392144572
2729,155500.28216062556
2730,157420.18793854283
2731,141927.7404999004
2732,142249.66203442123
2733,176018.6245591649
2734,161525.2775398248
2735,147356.68425278142
